gnss_vel,insar_vel,error,abs_error,within95
3.05,0.068205483257771,2.981794516742229,2.981794516742229,True
2.72,1.629814028739929,1.0901859712600712,1.0901859712600712,True
2.78,0.564768731594086,2.2152312684059137,2.2152312684059137,True
3.22,0.577113926410675,2.642886073589325,2.642886073589325,True
2.9,1.741657853126526,1.1583421468734738,1.1583421468734738,True
3.03,0.594172060489655,2.435827939510345,2.435827939510345,True
2.92,1.633640050888062,1.286359949111938,1.286359949111938,True
3.09,0.916085302829742,2.173914697170258,2.173914697170258,True
3.19,0.439516305923462,2.750483694076538,2.750483694076538,True
2.6,0.603298246860504,1.996701753139496,1.996701753139496,True
1.75,-0.459032297134399,2.209032297134399,2.209032297134399,True
1.42,-1.997924447059631,3.417924447059631,3.417924447059631,False
1.98,-0.116499677300453,2.096499677300453,2.096499677300453,True
2.58,1.296247720718384,1.283752279281616,1.283752279281616,True
2.41,2.159541130065918,0.2504588699340822,0.2504588699340822,True
2.92,-1.816566228866577,4.736566228866577,4.736566228866577,True
2.86,-0.60626208782196,3.46626208782196,3.46626208782196,True
3.08,1.326363325119019,1.753636674880981,1.753636674880981,True
2.64,-0.08543886244297,2.72543886244297,2.72543886244297,True
2.88,1.012351512908936,1.867648487091064,1.867648487091064,True
2.87,0.337585836648941,2.532414163351059,2.532414163351059,True
2.47,-0.013680871576071,2.483680871576071,2.483680871576071,True
1.85,-0.668729841709137,2.518729841709137,2.518729841709137,True
0.41,1.86580491065979,-1.4558049106597901,1.4558049106597901,True
0.62,2.187893152236938,-1.567893152236938,1.567893152236938,True
1.33,-0.582671701908112,1.912671701908112,1.912671701908112,True
1.33,2.595948934555054,-1.265948934555054,1.265948934555054,True
0.91,3.508680820465088,-2.5986808204650877,2.5986808204650877,True
1.33,1.956484317779541,-0.626484317779541,0.626484317779541,True
0.81,1.626050472259521,-0.816050472259521,0.816050472259521,True
1.66,0.758742570877075,0.901257429122925,0.901257429122925,True
1.58,1.400966644287109,0.17903335571289114,0.17903335571289114,True
1.19,1.270444393157959,-0.08044439315795904,0.08044439315795904,True
1.85,0.735805809497833,1.114194190502167,1.114194190502167,True
1.91,1.479559659957886,0.43044034004211396,0.43044034004211396,True
1.51,0.407052010297775,1.102947989702225,1.102947989702225,True
1.67,0.886030614376068,0.7839693856239319,0.7839693856239319,True
1.37,-3.002218961715698,4.3722189617156975,4.3722189617156975,True
1.55,-4.175366401672363,5.725366401672363,5.725366401672363,True
1.6,-4.536494255065918,6.136494255065918,6.136494255065918,True
1.57,-1.491444110870361,3.061444110870361,3.061444110870361,True
1.53,-1.591305494308472,3.121305494308472,3.121305494308472,True
1.62,-3.11871600151062,4.73871600151062,4.73871600151062,True
3.32,-0.26222950220108,3.5822295022010797,3.5822295022010797,True
3.54,-0.940275728702545,4.480275728702545,4.480275728702545,False
3.2,-2.881508111953735,6.081508111953735,6.081508111953735,False
1.86,-1.724502563476562,3.584502563476562,3.584502563476562,True
1.75,1.8173907995224,-0.0673907995223999,0.0673907995223999,True
2.51,0.437434792518616,2.0725652074813836,2.0725652074813836,True
2.62,-1.655003666877747,4.275003666877748,4.275003666877748,True
0.87,-2.498554706573486,3.368554706573486,3.368554706573486,False
1.56,-3.187540292739868,4.747540292739869,4.747540292739869,False
2.49,0.054705262184143,2.435294737815857,2.435294737815857,True
2.71,0.348102331161499,2.361897668838501,2.361897668838501,True
2.96,0.16447788476944,2.79552211523056,2.79552211523056,True
2.89,0.121827326714993,2.768172673285007,2.768172673285007,True
2.66,-0.438159316778183,3.098159316778183,3.098159316778183,False
3.09,0.49886566400528,2.59113433599472,2.59113433599472,True
3.42,-0.118051141500473,3.538051141500473,3.538051141500473,False
3.6,0.109343215823174,3.490656784176826,3.490656784176826,False
3.36,-0.192350640892982,3.552350640892982,3.552350640892982,False
3.64,-0.880126297473907,4.520126297473907,4.520126297473907,False
3.7,-0.801670849323273,4.501670849323273,4.501670849323273,False
3.73,-0.119482636451721,3.849482636451721,3.849482636451721,False
3.62,-0.353827923536301,3.973827923536301,3.973827923536301,False
3.33,0.005863384343684,3.324136615656316,3.324136615656316,False
1.44,-0.960482120513916,2.400482120513916,2.400482120513916,False
1.23,0.320449233055115,0.909550766944885,0.909550766944885,True
1.24,0.089940689504147,1.150059310495853,1.150059310495853,True
0.89,0.946079611778259,-0.05607961177825904,0.05607961177825904,True
1.19,1.919261336326599,-0.729261336326599,0.729261336326599,True
1.33,1.652862668037415,-0.3228626680374149,0.3228626680374149,True
2.12,1.102035164833069,1.017964835166931,1.017964835166931,True
2.06,0.594582676887512,1.465417323112488,1.465417323112488,True
1.93,0.282961696386337,1.6470383036136629,1.6470383036136629,True
2.4,-0.122686989605427,2.5226869896054267,2.5226869896054267,True
2.87,-1.428711414337158,4.298711414337158,4.298711414337158,False
3.46,-1.868986964225769,5.328986964225769,5.328986964225769,False
2.84,-1.862078309059143,4.702078309059143,4.702078309059143,False
2.35,-0.220754086971283,2.570754086971283,2.570754086971283,True
2.23,-0.129376664757729,2.359376664757729,2.359376664757729,True
2.16,-1.151983141899109,3.311983141899109,3.311983141899109,False
1.68,-1.434554576873779,3.114554576873779,3.114554576873779,False
1.37,0.554630696773529,0.815369303226471,0.815369303226471,False
1.44,-0.129127874970436,1.569127874970436,1.569127874970436,False
1.8,-1.660083413124084,3.4600834131240843,3.4600834131240843,False
1.67,-0.972533822059631,2.642533822059631,2.642533822059631,False
1.52,-0.777082145214081,2.2970821452140813,2.2970821452140813,False
1.84,-0.79987645149231,2.6398764514923103,2.6398764514923103,False
1.66,-1.145247340202332,2.8052473402023317,2.8052473402023317,False
2.03,-1.40005898475647,3.43005898475647,3.43005898475647,False
2.12,-0.902626752853394,3.022626752853394,3.022626752853394,False
1.72,-0.48697155714035,2.20697155714035,2.20697155714035,True
1.74,-1.072558879852295,2.812558879852295,2.812558879852295,False
1.63,-1.081421136856079,2.711421136856079,2.711421136856079,False
1.9,-0.754848420619965,2.654848420619965,2.654848420619965,False
1.75,-0.575987279415131,2.325987279415131,2.325987279415131,True
2.27,-1.616659998893738,3.8866599988937383,3.8866599988937383,False
2.2,-1.257541537284851,3.4575415372848513,3.4575415372848513,False
